path,label,split
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y1234.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0417.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\E0100.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\H0096.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\E0261.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB0275.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y1460.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\X1443.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0009.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O0809.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\R0146.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZA0286.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0391.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\R0261.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\i0535.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\T0070.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0105.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\U0221.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\n0949.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\L0182.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\h0531.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\F0291.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\N0298.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\i0670.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0525.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\D0101.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\w0081.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\j0410.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0203.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\V0457.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y1337.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\u0387.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\Q0242.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\L0171.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\h0083.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\Q0260.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0911.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A0209.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\C0245.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZA0240.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\u0060.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\X1528.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0579.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\o0471.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0562.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\K0552.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\S0243.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\o0581.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a1094.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0700.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O0395.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\H0449.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\u0348.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0927.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0326.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\l0100.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0024.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0312.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\za1042.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\b0298.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0805.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A1226.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\B0064.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0356.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\V0489.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y1182.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\X1400.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I1061.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0435.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\J0005.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\T0061.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0683.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0679.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0768.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\M0653.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x1509.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\T0166.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\za0791.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\H0481.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\d0922.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0520.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\za0568.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0203.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\H0536.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\T0147.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A0989.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\i0987.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\V0565.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\m0284.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\q0046.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\za0383.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O0464.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\r0233.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB1246.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\n0720.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0331.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0674.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A0443.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\n0492.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0112.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0847.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0489.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\zb0351.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\X0304.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\E0468.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\o0629.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0374.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\M0758.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\zc0085.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\r0290.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0991.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\X0309.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\b0106.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\i0625.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\L0266.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0629.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\r0210.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\o0695.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0470.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\B0140.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\J0019.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\w0738.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0073.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\E0300.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0662.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\R0097.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0753.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\V0110.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\e0211.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\K0335.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\c0311.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\h0374.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\b0252.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\a0653.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O1212.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\N0855.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\w0567.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0055.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\Y0692.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZC1346.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\E0151.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\M0665.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\Y0314.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\H0478.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\G0137.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\m0065.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A0594.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\x0122.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\d0447.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0262.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\w0613.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\I0779.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y1090.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\N0977.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y1307.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\W0233.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\i0970.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\H0022.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\ZB1569.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\P0523.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\r0163.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\X1006.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\k0080.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\A0758.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\b0492.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\zb0037.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\T0367.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\s0095.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\O0792.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\R0016.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\i0715.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\v0094.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\L0096.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\y0132.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\n0316.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\zc1588.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\T0946.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\n0181.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\K0168.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\M0112.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Non Drowsy\i1002.png,non_drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\N0017.png,drowsy,train
C:\Users\AmrAhmed\Desktop\Level 3\Second Term\Pattern Recognition\Project\Drowsiness-Project\datasets\Drowsy\N0423.png,drowsy,train
